Stage3_Outlay_Type,Outlay_Amount,Stage4_Function,VizSideOutlays,percent of outlays,Rank_Stage3_Outlays,Rank_Stage4_Functions,Link,t,sigmoid,curve
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-5.5,0.0040701377159,26.0081402754
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-5.25,0.00522012569356,26.0104402514
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-5.0,0.00669285092428,26.0133857018
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-4.75,0.00857748541371,26.0171549708
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-4.5,0.0109869426306,26.0219738853
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-4.25,0.0140636270432,26.0281272541
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-4.0,0.0179862099621,26.0359724199
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-3.75,0.02297736991,26.0459547398
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-3.5,0.0293122307514,26.0586244615
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-3.25,0.0373268873441,26.0746537747
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-3.0,0.0474258731776,26.0948517464
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-2.75,0.060086650174,26.1201733003
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-2.5,0.0758581800212,26.15171636
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-2.25,0.0953494648991,26.1906989298
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-2.0,0.119202922022,26.238405844
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-1.75,0.148047198032,26.2960943961
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-1.5,0.182425523806,26.3648510476
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-1.25,0.222700138825,26.4454002777
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-1.0,0.26894142137,26.5378828427
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-0.75,0.320821300825,26.6416426016
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-0.5,0.377540668798,26.7550813376
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,-0.25,0.437823499114,26.8756469982
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,0.0,0.5,27.0
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,0.25,0.562176500886,27.1243530018
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,0.5,0.622459331202,27.2449186624
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,0.75,0.679178699175,27.3583573984
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,1.0,0.73105857863,27.4621171573
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,1.25,0.777299861175,27.5545997223
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,1.5,0.817574476194,27.6351489524
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,1.75,0.851952801968,27.7039056039
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,2.0,0.880797077978,27.761594156
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,2.25,0.904650535101,27.8093010702
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,2.5,0.924141819979,27.84828364
Outlay,39055000000,Income Security,Function,0.11876379825206936,26,28,link,2.75,0.939913349826,27.8798266997
